8.052051403541626851e-01;3.972888275270103353e-02;6.898735642700626336e-01;6.039978774455355692e-01;3.203229892464086737e-01;7.423637179297817301e-01;2.884679555053759614e-01;6.122403624780107245e-01;8.725741024641036070e-01;2.798885153469699016e-02;7.078651981830156315e-01;6.077879468565972054e-02;6.878084089604955542e-01;5.018783275329609106e-01;6.127288051480556108e-01;5.606770894468678934e-01;9.746941530762414097e-01;8.181086572247353583e-02;6.239442463521293059e-01;3.670769373585660578e-01;5.703675618916237422e-02;8.421534489700438497e-01;9.214100083038722078e-01;1.669345843749937552e-01;7.352210031613011232e-01;7.277306667707380550e-01;6.619558183632667792e-02;6.734474522163116372e-01;6.655082309246866945e-01;7.588568721484363344e-01;9.828136930493225343e-03;6.304916917341109039e-01;9.916874164832882865e-01;8.095994190970108306e-01;1.228850309835481935e-01;8.669773138891977426e-01;6.705240767344944341e-02;2.632163583144720986e-01;5.870442801303510372e-01;6.407184338084671582e-01;9.230534183985128482e-01;2.441455510029887366e-01;9.378436555262511520e-01;1.337784250032570954e-01;1.828337391037774262e-01;2.949139372846406593e-01;1.158214422890393447e-01;3.234734692175574855e-01;9.449682737978067903e-01;1.179860307896510863e-01;9.379405101573367043e-01;1.254305274027157635e-01;9.744199439512237770e-01;4.151891136676949534e-01;4.422338246988296584e-01;1.717159300197976801e-01;5.474958537871934539e-01;6.698045868974400463e-02;4.981001209909495797e-01;6.424482016968765530e-01;1.169652309050627226e-01;8.115252749285817302e-03;5.666436346539055480e-01;9.114285452503114726e-01;1.852723934156017549e-01;2.994937468208700437e-01;6.364591422502522411e-01;5.335298179949365949e-01;2.973957364833867967e-01;3.711675795124173005e-01;2.311243887203598968e-01;9.344270717218480238e-01;5.121850335045563529e-01;1.769424010283837667e-01;6.532683509463123039e-01;5.699660725953381579e-02;2.804389864482725869e-01;8.734105021754805520e-01;7.755560847371094635e-01;7.927441536700424729e-01;2.355462098519279790e-01;5.166989826690171483e-02;2.769393753225569688e-01;7.506366383669546005e-01;7.271840027380783722e-01;4.872165304714122236e-01;2.773703079681700823e-01;4.138744934422541322e-01;8.186414757698372568e-01;2.274317242400826222e-01;5.535901912273731851e-01;8.182368621441236112e-01;5.347574607547902481e-01;9.887322152895057226e-01;6.867403426883534889e-01;8.318437048831065495e-01;7.734787034501556802e-01;8.727624072087576401e-01;5.263531714044148435e-01;4.408835240026125479e-01
6.171865318389968547e-02;8.934857877683363148e-01;2.398800019200397760e-02;2.767654982369395222e-01;9.315870589406091140e-01;4.107095872317683138e-01;4.309136356914755606e-01;1.389992568473430445e-02;5.782587844000804944e-01;5.679805230656649329e-01;6.628412358954193229e-01;2.414221065754285078e-03;2.430726272077513572e-01;8.796588727518130923e-01;7.503868577146129981e-01;6.969762299524916438e-01;8.479396579259564914e-01;5.749305863523126447e-01;7.838470494677853839e-01;1.956471645187968234e-01;3.452670245291679096e-01;6.632011205727897929e-01;7.418658880995576688e-03;7.181066103223456842e-01;4.217155642081277245e-01;5.110729553573368777e-01;2.280797964524150512e-01;4.485844063883100974e-01;1.890077071695847044e-01;3.054122877971212624e-01;5.269112880275934607e-01;5.456820033161435823e-01;6.297668581884485750e-02;8.625721123668036450e-01;9.474311568845907860e-01;8.497153701117993174e-01;2.155036261231690897e-02;8.259077328226626102e-01;5.637448240608300409e-03;2.304826661714923786e-01;3.883806403203056146e-01;1.052795825739392122e-01;7.735527752668794887e-01;1.367590976481516396e-01;8.058650468811018319e-01;7.466562580145394978e-01;6.046212046229819670e-01;7.743049172948992531e-01;9.951892315498893637e-01;6.461250134788548705e-01;6.519709534718340915e-01;7.406164373734538398e-01;8.645149359749804141e-01;2.627168795630583364e-01;2.970244034413529466e-01;8.714056408035122381e-01;9.738822966273942283e-01;8.021744671803133775e-01;7.762610428505237747e-01;8.965902795212451482e-01;5.822147294339470314e-01;2.229101265909062546e-01;5.225884490525289916e-01;5.240680717435262093e-01;8.876806905723619856e-01;4.549144701656981926e-02;9.319653887133019232e-01;1.494900077612687506e-01;7.453088599176120876e-01;2.998716310334537116e-02;4.697402807698617400e-01;8.403374400611229866e-03;5.704343154194360110e-01;5.716728731971280064e-01;8.129811631887792212e-01;1.799417288959356265e-01;3.305687845438654016e-01;3.842378439918434641e-01;9.887137739774374268e-01;4.250113926294268873e-01;8.337768905628779592e-01;8.146680784017878985e-01;7.133396385944547058e-01;8.607890824730144441e-01;3.249886811926763208e-01;8.559281091263472030e-01;4.156967762191365878e-02;3.560904857485902575e-01;5.275454243468336024e-02;3.759436866132291888e-01;7.492457851491918230e-01;7.216336433049715948e-01;8.375732572329045444e-01;8.470973266224754994e-01;5.338285821594940250e-01;5.251078626508531855e-03;6.504758152146616901e-01;1.109202983999979519e-01;9.893556588534464513e-01;9.191208430998387691e-01
4.861546562268054261e-01;3.444377968613892005e-01;5.148386484227870374e-01;6.279287214443214360e-01;7.541344442995606689e-01;6.363173391688264902e-01;5.054217097225954802e-02;3.946270569005018158e-01;8.774387180299934030e-01;7.755639825197555570e-01;7.637491920943340062e-01;7.446881754103865658e-01;5.507320956806370793e-01;8.504508530634091734e-02;3.748634769142233925e-02;2.730108927235975758e-01;8.440595486574117290e-01;9.226246126400242664e-01;5.227400344027396395e-01;4.670932296807059902e-01;9.250010400282273615e-01;5.662030969947088321e-01;8.891356090379936017e-01;2.154522755168944981e-01;8.487734564042244134e-01;7.724180733736700777e-01;3.172522615733716078e-01;8.648992746712907964e-01;4.031417665443858267e-01;8.818992365823442592e-01;6.523016449923458859e-01;2.772964850496415501e-01;7.433870494985822530e-01;6.832870008491608305e-01;7.160724871784306389e-01;3.607183855325375443e-01;5.784469296000421812e-01;2.422590523133539842e-01;9.367107737395542477e-01;1.844507379411239878e-01;7.977704498845107350e-01;4.185113814864465098e-01;9.535929577086147413e-01;2.820412354613891504e-01;2.100879991168900229e-01;5.203773215185250045e-01;7.569125145814236122e-01;7.123321091435093066e-01;7.728130927853444909e-01;3.479423979947402490e-01;1.125337591487264310e-01;2.055022325469202382e-02;1.279049020806923842e-01;5.152754931291662066e-01;2.528283238560871116e-01;2.170474758837667162e-01;4.448568587864639712e-01;3.381409557301582325e-01;2.652721139467012490e-01;7.538547866214986293e-01;6.369260986040581329e-02;7.818091175264673121e-01;7.486061780210137018e-01;8.193429576228491440e-01;9.504942483331129122e-01;9.992501911899200895e-01;1.199252549858964567e-01;5.144071629571649318e-01;4.913452699435326698e-01;9.347061115885421101e-01;2.891361774377543270e-01;2.424977895503732661e-02;4.281063318204914037e-01;9.025726617734143309e-01;7.400997511540788887e-01;9.812544133248731759e-01;8.399192465711635691e-01;2.675954560894755474e-02;6.400018547891075382e-01;6.441683965923321598e-01;2.908717208035690449e-01;6.465798148017263269e-01;9.761602392784995974e-02;9.102513122760476083e-01;8.798371550093982973e-01;2.515156328929296636e-01;7.371209710445159047e-02;6.085640238816905079e-01;3.067192731498520342e-01;9.086233712437465915e-01;9.498904024165424342e-01;1.369032055550276628e-01;4.141877727141644039e-01;4.450402617662447824e-01;5.211288117589202296e-01;2.957687504327013439e-01;3.653783868221155418e-01;4.343917446626160972e-01;9.952576175311897977e-01;9.648884054986204273e-01
6.254157235666153447e-01;8.887342461047151865e-01;2.248449022680306664e-01;1.395811459264951759e-01;6.095082334168344662e-01;2.794253281955760837e-02;9.824571777343976686e-01;4.937968163406725175e-02;5.811904052859466763e-01;3.662416748035104419e-01;4.582124522338966166e-01;4.210419183433427026e-01;9.877593204163942486e-01;1.967994632128720056e-01;3.696804358145413527e-01;8.427176434034439056e-01;9.520775734911792743e-01;3.472471004755356416e-01;6.641543448479201306e-01;9.587135108230658842e-01;3.576826857573073282e-01;5.785593202074987840e-01;2.871134387257469056e-01;1.943001549975718056e-01;2.417904691126238070e-02;6.382815402322290499e-01;6.369142641622977941e-01;6.514897382651808622e-01;4.597220314123278140e-01;3.830011812467801757e-01;9.598565694294070028e-01;6.026589056609193973e-01;9.610031393744479233e-01;6.317631113881544414e-01;8.564294656805692130e-01;4.130973948537156604e-01;2.708300355800966619e-01;2.722047250430270626e-02;2.926058934782928000e-01;8.581910640944676594e-01;3.886360533661489258e-01;8.818479148224800390e-01;1.334600583659506512e-02;5.342516552672851304e-01;9.153412643070658605e-01;1.208336346971564668e-01;2.578103016783266366e-01;7.489405941504972963e-01;9.927674814081574040e-01;7.250617229616199699e-01;5.909887070638946138e-01;1.110626885959734578e-01;7.523453998652018804e-01;8.577656704052610825e-01;4.622601292696090214e-01;9.826650042288997966e-02;1.655842933418302243e-01;1.815648402579961296e-01;6.727008154393990802e-01;2.162985461481549132e-01;2.754664903101777806e-01;5.281812266767182962e-01;2.690229611108040375e-01;6.401036012964114175e-01;1.101939220794645458e-02;5.033465145872147994e-01;2.163499297929909471e-01;6.727198110687135912e-01;2.856564170515359935e-01;8.961185515763089304e-01;7.990064747506542275e-02;8.394768477644669602e-01;6.696646635650724821e-01;2.052032384913397012e-01;5.597367889907001182e-02;4.266166396733727106e-01;4.925776421568460739e-01;7.667697136652315004e-01;2.923979848241624602e-01;9.654778801211783001e-01;2.684887212468355377e-01;6.321614041359171487e-01;9.043684766352001470e-01;8.484595884575192315e-01;9.923189284788438425e-01;9.303327989476156690e-01;5.008139948683812959e-01;9.861154895629915540e-01;4.970048656991798985e-02;7.621843956577109003e-01;4.637433531287944444e-01;7.756286306649518014e-01;8.003108325832586356e-01;7.259079973184977552e-01;2.778425535289863468e-02;4.732004289082054616e-01;4.186179760206953926e-02;7.722120023463738825e-01;3.908500809052102287e-01;8.071431313850652156e-02
1.291528263493366691e-01;4.850854617720491424e-01;6.152837732805970239e-01;8.557113359025276811e-01;5.102032346482037184e-01;4.877601753846569910e-01;8.904256737661244703e-01;5.303252804634212003e-01;8.258447775508572786e-01;7.884643580567347598e-01;2.023465581636105792e-01;1.826619163390886813e-01;7.097164079693780714e-01;3.445744277126767674e-01;6.530831906030204470e-01;2.739995954061156258e-01;6.126646929152658183e-01;2.737556844078500307e-01;9.780548607082309998e-01;3.884143093620919807e-01;4.962358539403550761e-01;6.011361094897460511e-02;3.770581490730002816e-01;3.153564772954341455e-01;2.258226939220739915e-01;1.725732288707201301e-01;8.122815078618006446e-01;8.901852792386130142e-01;6.736172498366435057e-01;9.153559634045315141e-01;5.739295901394032562e-01;4.806507984010572887e-01;7.243298869136485241e-01;5.624840855449461108e-01;4.307076971674171917e-01;4.715413066264567687e-01;2.946460701306495844e-01;2.693044228057130951e-01;6.457372656419837487e-01;6.366175273390065614e-01;5.974763562005215300e-01;8.668845732257651759e-01;1.760933232188168773e-01;4.815617416586261967e-01;4.211944520644322898e-01;3.260415543223224022e-01;6.904754105721951918e-01;7.019133401823580698e-01;8.711962139173433650e-01;9.420728695420693688e-01;4.221467689257974998e-01;8.324163810454839885e-01;9.813450940357885122e-01;4.784813580486577678e-01;2.859454580797182732e-02;7.059178500001118683e-01;6.131238835384020813e-01;9.295044569726003125e-01;5.975731782329930519e-01;4.005097241141679643e-01;5.251019064008820569e-01;9.865323542834280035e-01;7.543813677754170888e-01;9.612897587430463409e-01;5.337591724268759830e-01;8.922937216004872552e-01;8.116033528428696631e-01;6.903473492010154811e-01;7.841012726439742231e-01;3.507176456916082374e-01;5.113026256501761457e-01;2.710624656448848979e-01;2.594587037574113131e-01;2.405288533400528062e-01;3.385556522271571112e-02;1.951991112365678571e-01;1.652032608216168486e-01;2.139142482419931213e-02;4.130658251659375946e-01;9.052784998845970765e-01;6.113922614695405100e-01;3.258873185107801218e-01;7.531220435886525344e-01;7.970403251923752208e-01;2.166153263449400734e-01;9.635897752300370822e-01;6.787285651312549017e-01;9.790340385128102341e-01;5.903850172535697327e-01;6.813815615933114245e-01;7.431443108432572719e-01;2.785742082790955143e-01;8.621287859902446726e-01;1.136006739839151569e-01;1.613528334379775719e-01;4.574488176536350981e-02;5.008508747393700666e-01;5.795724888073626735e-01;4.589773114502977425e-01;3.554283022718416341e-01
1.623147546580369083e-01;3.100168797992868264e-01;8.999318442980155375e-01;9.064503567262456318e-01;4.281556055080870671e-02;8.199480234212349616e-01;2.732929683861828885e-02;1.905291063677682084e-01;6.864483809317587504e-01;6.068926001886828514e-01;2.832562948005566961e-01;2.975867675107503052e-01;3.611973026048039825e-01;6.878659062966206994e-01;9.613370394487497084e-01;2.856801890507421060e-01;7.418458024402841966e-01;9.742387084931932728e-01;8.589506845915902966e-01;5.092224304604298091e-01;9.600280748614423709e-01;4.046104605954188305e-01;5.934569108434784024e-01;6.035936180370881088e-01;8.402898319468448118e-01;3.262276492440228104e-01;5.383572453541047853e-01;9.654214997934746911e-01;6.288627248037294004e-01;1.967161207397805089e-01;5.900131340719370066e-01;6.828089104347099259e-01;4.620186086429849404e-01;9.740013277156838178e-01;7.869754366755958852e-01;3.448361259021233138e-01;5.786367877897338197e-01;6.208706465303859279e-01;4.013496671605252253e-01;8.882127747165060594e-01;2.722779217781043926e-01;7.638416011715642995e-02;2.027510671512740004e-01;7.444117499128852788e-01;5.075544237418859739e-01;5.463358546664299764e-01;9.362191568969200350e-01;8.368442156522172271e-01;1.197044874028023731e-01;4.295536359674658744e-01;3.851585530178380790e-01;3.446628152867732275e-01;5.183359251105850163e-01;2.372142646658452758e-01;3.337030056636444142e-01;8.112310742879352832e-01;5.497587671823774835e-01;7.013163547640022255e-02;2.720169490329060746e-02;1.553786089120833269e-01;4.367602178153462411e-03;4.786834659602009490e-01;1.553010021829047682e-01;9.664927005580763453e-01;7.733049567254494105e-01;9.874446549193250933e-01;7.940064169098061120e-01;4.185659468576367059e-01;9.579421763526069222e-01;3.015040135930355802e-01;2.819114975969243542e-01;9.752466429192078179e-01;5.468785897525909601e-01;1.073646539314845327e-01;1.174480271227987815e-01;3.719706969414702247e-01;4.363127384409787313e-01;1.572398121706733987e-01;8.420404773531465770e-01;8.288360902044387135e-01;9.201425775833723675e-01;7.450483447800583248e-01;3.494541152626817748e-01;9.252292108547950367e-01;1.538856768091160232e-01;3.905381097361471099e-01;4.022148300636653184e-01;3.268548503940683636e-01;8.298614487037928589e-01;2.946015737792216926e-01;1.194419277696365800e-01;2.454579661050847461e-01;1.805040698542818012e-01;3.610704693250021968e-01;9.147832714526926701e-01;7.176160662270480994e-02;6.902280009295030938e-01;8.152120274433902747e-01;2.555400649898391663e-01;1.094389547910954441e-01
1.595626982863398435e-01;7.042707786323133545e-01;2.920833748012308106e-02;1.692873286207011718e-01;8.741309234351604118e-01;8.883297261443954262e-01;4.071422171702833159e-01;3.134542949653021937e-01;4.909590284609705035e-01;7.292923966998599017e-02;4.885334644358895195e-01;7.376367117496747117e-01;3.456690513130883380e-01;4.604340750758393330e-01;1.552558612762033885e-02;1.448848664836638322e-01;3.799946467421074781e-01;4.911809861975028335e-01;4.996122870241157532e-01;6.042150355090135649e-01;3.771634785026999337e-01;5.429187893087950023e-02;4.641940843878911149e-01;4.030540396493870192e-01;1.220194871396707015e-01;4.509305751912074944e-01;7.836578595268284264e-02;9.535242108818194895e-01;7.499708976453519638e-01;6.478031737052071248e-01;9.709030616332585684e-01;4.771852855385413372e-01;3.089762287676465213e-01;6.171274721157936627e-01;6.255245454758703305e-01;6.159517856177074702e-01;1.970009002210919569e-01;9.257122708618765738e-01;8.861790212419072832e-01;2.964274247186654554e-01;5.855461790621651064e-01;2.083585399234396673e-01;6.083228827568566421e-01;8.499523523046410567e-01;9.935891787076633896e-02;2.883313608344064694e-01;4.608261220008336156e-02;1.047748377704934564e-01;5.117776778434065532e-01;1.359634347019513800e-01;9.614416016084593730e-01;2.952528879834014353e-01;2.442018281874044350e-01;7.692282300545733031e-01;1.010966108827667798e-01;9.946391777851366633e-01;6.543763470123680204e-01;9.211971037114602412e-01;9.805959509938602103e-01;9.371639033793619511e-01;2.414779879559112441e-01;4.688527764051937385e-01;4.844164939569108874e-01;6.421904253142558527e-01;2.042030494795644691e-01;7.968932470266384405e-01;4.058176601906927639e-01;2.612160973661483698e-01;5.160548549906758264e-01;4.965650594900132830e-01;9.967055030544457184e-01;6.331331854553791105e-01;8.746643151147425188e-01;6.739438039379519463e-01;1.746008578113593668e-01;7.240762730921478374e-01;4.589495387788135039e-01;5.527902044015294836e-01;8.000644770774334447e-01;1.402961565594282867e-01;8.024990410033899790e-01;9.975362471178791379e-01;9.015590015862842144e-01;9.691152366828148512e-01;5.153111373785153049e-01;8.950444018917711464e-01;5.804853570853930611e-01;7.054343781510349354e-01;5.834244723024387680e-01;8.770450190150255176e-01;2.940965947485102427e-01;1.340573779721183634e-01;2.134401597024890851e-01;2.493773844782831706e-01;7.618039009337151946e-02;8.941217419045789372e-01;6.543808635177219557e-01;8.536734314718060768e-01;4.231266420873499579e-01;4.252403561714739322e-01
2.400545134999615415e-01;8.890850621365252726e-01;5.878054290586621766e-01;4.577369262706061370e-01;1.484248705653931077e-01;6.082667562001842221e-01;7.981402380172000210e-01;2.294498556309789716e-01;5.267675847884583096e-01;6.437141760288709325e-01;2.535339846521863505e-01;2.650795147653661754e-01;2.862371266548660032e-01;4.637995785569928309e-01;2.805969459289247014e-01;1.625429106727560580e-01;9.565649700451155368e-01;9.927623927600323084e-01;3.327653883607382124e-01;6.707087030033669350e-01;4.556080238619618639e-01;5.456474202853196509e-01;1.261997738155740123e-02;7.238489561638706826e-01;5.453998286581492883e-01;7.838901221610639070e-02;8.567346538643548781e-01;6.689230890043980082e-01;7.305280483082103871e-01;2.045937587125734591e-02;1.216311093615219940e-01;2.608235982309770051e-02;8.734255333357562323e-01;9.812137246013566960e-01;7.332949143342182285e-01;5.311564484018735932e-01;2.005031745387820807e-01;6.017309939055728307e-01;9.260677742308091043e-01;5.689728468534441808e-01;4.981536786813953732e-01;1.313072169146265455e-01;9.105617993338298577e-01;9.131791953960879393e-01;4.784583012715553085e-01;2.359320172023542383e-01;3.780652319068515954e-01;4.741459268520530346e-01;8.073589388809693235e-01;9.789222214716963855e-02;7.510160366437610424e-01;8.006304127943834059e-01;5.192609026175113440e-01;2.206541242123311042e-01;1.771599993796506567e-01;5.741447901935405884e-01;2.852137075935544663e-01;6.718860331798558461e-01;6.167172961779424645e-01;5.143232960342216664e-01;5.985722119862194601e-01;6.248168613435411967e-02;2.506487801458561204e-01;8.778411659482935336e-01;2.298768870373223416e-01;6.006145285456764293e-01;6.022586770323108407e-01;2.286887958644616692e-01;2.447177664822343113e-01;5.520175323636780096e-01;5.914440711862992694e-01;7.590674745745944474e-01;5.769343661794262834e-01;4.168244169440326052e-01;8.611098155560119594e-01;1.182683349589497279e-01;1.280506824906835206e-01;9.873401979833040798e-01;7.638350163201413912e-01;2.140050499035410780e-01;5.845322604843646852e-01;4.822927291102532266e-01;9.420736116771843971e-01;7.229991699117830350e-01;8.641417654482926869e-01;8.952995739096584193e-01;4.547457891383698270e-01;8.718952018151825412e-01;3.866038876931798818e-01;6.448782434355506687e-01;9.986566199943179845e-01;4.690286729912370722e-01;3.964822763091949698e-01;7.158806598147767764e-01;2.392624547004270630e-01;6.581732691891084563e-02;6.052195386702070579e-01;9.688347271269398542e-01;3.404135083266169870e-01;9.767285988652136819e-01
7.108349876039167237e-01;2.287269153660496102e-01;5.027033345419011923e-01;6.751416402535854733e-01;1.591881607372714891e-01;1.263481978901775937e-01;9.066306242355622880e-01;8.762888711254159801e-01;8.325382836010178922e-01;7.139225251102475633e-01;7.047827146962283296e-01;4.955803313054973902e-01;2.119596009102561185e-01;4.010041420664729461e-01;4.870478304163542438e-01;2.577811400743679204e-01;4.319106840905728717e-02;3.007548863766363878e-01;4.405335436405904970e-01;5.799077249416525470e-01;1.227763247726814111e-01;6.793355924648103450e-02;8.184195906569712298e-01;6.353524392764045015e-01;6.793053182715632632e-01;1.451320172382197793e-01;8.335784167925692767e-01;4.463412278075722384e-01;2.828416035273314533e-01;9.433680257334919883e-02;3.235112892305747057e-01;1.776135915151525468e-01;2.426680662381155429e-01;5.573923955650254003e-01;1.553557456120285840e-01;8.300165044788693214e-01;5.761855657012069365e-01;6.649595179031593251e-01;9.454689199147083833e-01;1.540381841710889432e-01;4.861353465807120022e-01;1.759524122124401790e-01;4.614699625668632343e-01;3.896479210139058846e-01;4.599822017373409455e-01;8.635697868970357849e-01;6.555324019003661018e-02;9.951935395959043973e-02;5.329017125494457385e-01;9.628626246093074936e-02;2.894252499706189141e-01;2.649154302315622767e-01;7.913415641749400598e-01;9.914348515700864839e-01;3.463388347877162099e-01;3.934753426214955274e-01;3.641271569376105521e-01;6.242857957197596175e-01;4.638451472012562471e-01;5.909294097085623365e-01;7.553214094090500152e-01;8.241024969149943757e-01;8.098425591998005268e-01;1.722036365832092519e-01;5.505115171784662476e-01;5.531825178835004797e-01;4.025928311480162503e-01;8.401304998276576397e-01;4.313225690125794820e-01;3.591681342738655136e-01;8.929583953065081126e-01;5.973198142588926896e-01;6.479875336262439500e-01;8.162155058842456290e-01;4.425921454608647831e-01;5.242510807756298741e-01;4.493584399761197945e-01;7.498669253114574884e-01;9.260141024541087562e-01;1.353390136110679265e-01;2.245909189141380713e-01;8.067893511825467989e-01;7.021344143011650774e-01;6.344436355853155796e-01;2.178967052581635144e-01;5.700712131453256060e-02;3.740747314773228416e-01;2.746919618759146031e-01;2.846583592119542594e-01;2.861699612243125967e-01;1.033194141023918711e-01;4.597334369759177308e-01;7.154213612995521387e-01;9.453536267377069535e-01;7.462684350360850871e-01;4.857068794121911504e-01;9.351616227678183346e-02;8.965801471237359044e-01;1.554178928049483321e-01;2.060055522097753444e-01
3.402689718640096173e-01;8.471997792912907554e-01;5.091828655068025844e-01;2.028815344689186562e-01;7.958367686120499940e-01;7.288398934661456385e-01;1.660422822840317281e-01;4.402335654776927676e-01;5.950631148140783644e-01;5.309633648410245765e-01;8.572938088233352794e-01;5.894767822016629966e-01;6.822248083990616330e-01;9.970233087248192572e-01;6.106122359642691677e-01;2.672714356507818190e-01;1.729147105888145797e-01;4.418191879564739022e-01;4.840772581792479601e-01;9.950013092083548338e-01;4.809639914310971376e-01;3.397603077280259010e-01;1.071084864762460453e-01;9.805354593693718090e-01;5.220811793206029394e-01;8.614921505955372982e-01;1.444843969453647459e-01;1.820152628591340527e-01;2.369419083494371803e-01;6.804649602344037262e-01;1.860105633749459253e-01;4.327928550175488276e-01;8.660822921947702868e-01;7.354308261247597400e-01;6.036889455519784953e-01;8.030589931958694860e-01;3.492894594104513084e-01;8.214398074628777024e-01;7.149845705307633636e-03;8.922684052696869816e-01;5.232768651923441761e-01;8.418584723662859703e-01;8.048442325333353686e-01;7.707519058776194365e-01;2.315805421237198125e-01;9.235062920210503901e-01;6.007341545009999839e-01;3.281419063382867707e-01;5.732665664957050655e-01;5.321061460856162384e-01;7.909804874993203727e-01;7.496937950135640349e-02;6.525877946734228718e-01;5.500372748308646198e-01;8.320872030324045765e-01;9.445644756816861110e-01;4.968305422200123278e-01;2.813584935633050010e-01;8.157056798416660870e-01;2.077552918611667021e-01;5.617825234254989475e-01;2.609040696752062960e-02;4.762531983632661836e-01;5.778565054498924214e-01;1.500412213425974528e-01;4.173027018713872938e-01;7.067116592470938929e-01;5.330949621011594752e-01;3.048156832360168211e-01;6.392089434701299089e-01;8.868050031420483537e-01;6.536800369722133297e-01;5.059664813788450344e-01;6.175742845435391315e-01;8.758800109840280124e-01;7.021466941280366525e-01;3.497435203553768135e-01;8.531302935563228607e-01;3.951039049494488031e-01;8.427518592057547941e-02;4.646957489119964979e-01;9.016824146642778981e-01;2.200866347560418435e-01;2.000184978559628179e-01;9.553499462041912249e-01;7.998484899958976380e-01;7.147076194545393113e-01;7.226148932299584215e-01;4.788033830157941706e-01;2.069695963971236452e-01;8.950228027642479489e-01;6.604383793800506774e-01;1.904318285182740045e-01;2.228868452448784510e-02;3.522407437942801645e-01;1.519486784146191205e-01;3.197197435229122142e-01;7.967337527121661767e-01;4.871668122185346395e-01;1.723346935527002577e-01
